State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-006,ACHARA II/CLUB HALL ACHARA,30,410,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,41,1088,43,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/706/result_161817_1677525566_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-007,ACHARA III/DIOGUKWU MEM.SCH,73,787,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,62,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/707/result_161818_1677525761_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-008,UMUCHI I/NDI AGWU OKPO,103,721,TRUE,0,TRUE,FALSE,TRUE,FALSE,FALSE,0,144,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/708/result_161819_1677525926_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-009,UMUCHI II/AWADA NDI APIA,56,242,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/709/result_161820_1677526031_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-010,UMUCHI III/NDI OKWUN AMA SQUARE,71,485,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,896,13,52,854,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/710/result_161821_1677526130_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-011,UMUCHI IV & VI UTILITY HALL.,73,508,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,41,1088,43,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/711/result_161822_1677526275_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-012,UMUCHI V/UMUNNABUO PRIM.SCH,146,894,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,41,1088,43,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/712/result_161823_1677526362_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-013,AMANMIRI I/ADA EZIUKWU AMANMIRI,48,459,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1031,5,10,756,https://docs.inecelectionresults.net/elections/1292/1677437530-719.pdf
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-014,AMANMIRI II/UGWUEZE HALL,79,494,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,41,1088,43,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/714/result_161825_1677526523_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-015,AMANMIRI III/NDI OKWUAGWU TOWN HALL,48,327,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,72,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/715/result_161826_1677526653_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-016,EBEM OKPO/EBEM OKPO TOWN HALL,60,489,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,41,1088,43,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/716/result_161827_1677526777_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-017,ACHARA IV/ VILLAGE HALL ACHARA,46,273,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,41,1088,43,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/717/result_161828_1677527007_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-018,AMAIYI OKPO/AMAIYI OKPO VILLAGE HALL,54,439,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,1088,43,4,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/718/result_161829_1677527090_thumb.jpg
ABIA,AROCHUKWU,ELEOHA IHECHIOWA,01-03-08-019,AMAFIA II/ AMAETITI PRIMARY SCHOOL,61,326,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,144,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/719/result_161830_1677527181_thumb.jpg
ABIA,AROCHUKWU,UTUTU,01-03-09-001,NKPAKPI/ NKPAKPI HALL,165,627,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,736,11,73,451,https://docs.inecelectionresults.net/elections/1292/1677450784-726.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-002,AMAEKE I AMAEKE HALL,143,631,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1395,16,73,662,https://docs.inecelectionresults.net/elections/1292/1677451121-727.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-003,AMAEKE II- AMAEKE HALL,118,416,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1334,2,44,1042,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/728/728-1677451708.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-004,AMASA/AMASA VILLAGE HALL,71,402,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,782,8,9,1209,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/729/729-1677452174.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-005,AMANKWU I/ELEOHA VILLAGE SQUARE,79,494,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,837,15,14,644,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/730/730-1677453881.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-006,AMANKWU II/AMANKAWU VILLAGE SQUARE,102,369,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1224,10,49,1207,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/731/731-1677454680.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-007,AMODU I/MGBALA OGO VILLAGE SQUARE,140,713,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,567,23,355,3,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/732/732-1677455921.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-008,"AMAODU II - ONU 
OGO OBIAGWULU.",83,451,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1069,5,78,472,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/733/733-1677456685.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-009,OBIAGWULU I/ONU OGO OBIAGWULU I,91,380,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1119,1,57,584,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/734/734-1677457674.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-011,UKWUAKWU I/UKWUAKWU HALL,135,877,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1282,9,42,649,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/736/736-1677459533.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-013,ABUMA I/UTUTU COMM.PRIM.SCH,118,451,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1095,5,44,1455,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/738/738-1677467359.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-014,AMAKOFIA I & II/AMAKOFIA POSTAL AGENCY,136,887,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1464,15,66,1354,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/739/739-1677467741.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-015,OBIJOMA I & III/OBIJOMA VILLAGE SQUARE,105,693,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,692,7,76,517,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/740/740-1677468168.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-017,OBIENE I/OBIENE CENT.SCHOOL,145,675,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,876,5,59,756,https://docs.inecelectionresults.net/elections/1292/1677449867-742.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-018,OBIENE II/OBIENE VILLAGE SQUARE,94,394,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,701,9,5,1236,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/743/743-1677469748.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-019,UBILA-AMAETITI/UBILA-AMAETITI PRIM.SCH,202,755,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1055,13,59,1402,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/09/pu/019/019-1677368571.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-020,EZIOHU SETTLEMENT/EZIOHUN SETTLEMENT SQUARE,11,372,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,610,9,73,1097,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/745/745-1677470259.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-021,OBIAGWULU III/NDEWENI VILLAGE SQUARE,72,284,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1150,13,10,1266,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/746/746-1677470679.pdf
ABIA,AROCHUKWU,UTUTU,01-03-09-022,ABUMA II/ABUMA HALL,54,230,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,795,14,71,483,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3105/ward/17558/pu/747/747-1677470944.pdf
ABIA,AROCHUKWU,ISU,01-03-10-001,OBIEZE/OHABUIKE PRIM.SCH,100,798,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,10,69,18,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/742/result_161856_1677544633_thumb.jpg
ABIA,AROCHUKWU,ISU,01-03-10-002,AMUKABI/HEALTH CENTRE ISU,54,330,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,41,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/743/result_161857_1677544758_thumb.jpg
ABIA,AROCHUKWU,ISU,01-03-10-003,IHEOSU/OBIMBA COMM..SCHOOL,50,584,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,43,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/744/result_161858_1677544926_thumb.jpg
ABIA,AROCHUKWU,ISU,01-03-10-005,AMAKARAMA /HEALTH CENTRE,37,242,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,3,21,12,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/746/result_161860_1677542889_thumb.jpg
ABIA,AROCHUKWU,ISU,01-03-10-006,AMACHI/UTUGHAYI COMM. SCHOOL,115,541,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,11,84,9,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/747/result_161861_1677543219_thumb.jpg
ABIA,AROCHUKWU,AROCHUKWU III,01-03-11-001,ATANI I/ATANI HALL,178,727,TRUE,0,FALSE,FALSE,FALSE,FALSE,TRUE,6,138,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/748/result_161863_1677512988_thumb.jpg
ABIA,AROCHUKWU,AROCHUKWU III,01-03-11-002,ATANI II/MGBALA EKPE ATANI,157,779,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,149,4,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/749/result_161864_1677513070_thumb.jpg
ABIA,AROCHUKWU,AROCHUKWU III,01-03-11-003,ATANI III & IV/NDI ELEKWA HALL ATANI,166,702,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,130,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/750/result_161865_1677513801_thumb.jpg
ABIA,AROCHUKWU,AROCHUKWU III,01-03-11-004,AMANGWU /MGBALA EKPE HALL,117,538,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,3,102,5,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/751/result_161866_1677513871_thumb.jpg
ABIA,AROCHUKWU,AROCHUKWU III,01-03-11-006,AMUVI II/ASCETAN COMM. HALL AMUVI,227,1577,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,8,205,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/753/result_161868_1677513921_thumb.jpg
ABIA,AROCHUKWU,AROCHUKWU III,01-03-11-007,ASAGA I /MGBALA EKPE UMUOTI,88,613,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,4,76,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/754/result_161869_1677513981_thumb.jpg
ABIA,AROCHUKWU,AROCHUKWU III,01-03-11-008,ATANI AGBO/NDI MGBEKE HALL,150,637,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,144,4,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/755/result_161870_1677514034_thumb.jpg
ABIA,AROCHUKWU,AROCHUKWU III,01-03-11-009,ASAGA II/MGBALA EKP UMUOTI,119,600,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,99,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/756/result_161871_1677514135_thumb.jpg
ABIA,AROCHUKWU,AROCHUKWU III,01-03-11-010,AMANGWU II/AMANGWU SQUARE,125,835,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,5,103,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/757/result_161872_1677514194_thumb.jpg
ABIA,AROCHUKWU,AROCHUKWU III,01-03-11-011,ASAGA III/ASAGA SQUARE,120,650,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,105,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/758/result_161873_1677514262_thumb.jpg
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-001,AMANKALU ALAYI-AMANKALU PRIM. SCH I,48,367,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1060,16,55,979,https://docs.inecelectionresults.net/elections/1292/1677446929-765.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-002,AMANKALU ALAYI-AMANKALU PRIM. SCH II,58,645,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,11,38,0,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/766/766-1677604392.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-004,AMANKALU ALAYI-AMANKALU PRIM. SCH IV,70,685,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,674,10,32,1298,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/768/768-1677509789.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-005,AMAOJI-AMANKALU-AMAIGWE VILLAGE I,47,331,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,42,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/005/005-1677371373.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-006,AMAOJI-AMANKALU-AMAIGWE VILLAGE II,43,318,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1058,4,67,921,https://docs.inecelectionresults.net/elections/1292/1677451406-770.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-007,AMAOJI-AMANKALU-AMAIGWE VILLAGE III,50,360,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1290,5,63,1433,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/771/771-1677452042.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-008,AMAOKWE ELU-CENTRAL SCHOOL ALAYI I,151,756,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1125,8,65,957,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/772/772-1677452730.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-009,AMAOKWE ELU-CENTRAL SCHOOL ALAYI II,101,528,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,844,7,20,487,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/009/009-1677375652.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-010,EZIALAYI-EZIALAYI COMM.SCH I,100,757,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/774/774-1677453412.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-011,EZIALAYI-EZIALAYI COMM.SCH II,89,685,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1331,15,48,1456,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/775/775-1677454026.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-012,UMUENYERE-UMUENYERE PRIM.SCH I,131,861,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,125,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/776/776-1677454467.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-013,UMUENYERE-UMUENYERE PRIM.SCH II,128,727,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,837,2,40,1259,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/777/777-1677454918.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-014,AMAOKWE-AMANKALU- AMAOKU PRIM.SCH,113,650,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,664,2,38,564,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/778/778-1677455884.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-015,AMAOKWE-AMANKALU- EZE OKWUKWU PRIM.SCH,70,371,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,701,6,77,1416,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/015/015-1677371098.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-016,AMAEKEALAYI-AGBOR AKOLI VILLAGE,112,471,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1419,16,50,669,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/780/780-1677456632.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-017,AMAEKEALAYI-AMAEKE MKT.SQUARE,137,842,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1437,11,41,1035,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/781/781-1677456990.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-018,AKOLIFU-AMANKUMA EZE ALAYI VILLAGE SQUARE,71,361,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,893,14,26,1483,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17561/pu/782/782-1677457669.pdf
ABIA,BENDE,AMANKALU/AKOLIUFU,01-04-01-019,AMANKALU-OKPUFU VILLAGE HALL,117,763,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,759,5,70,689,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/019/019-1677373599.pdf
ABIA,BENDE,BENDE,01-04-02-001,ETITIULO-ETITIULO PRIM.SCH,202,1243,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,152,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/778/result_161900_1677502881_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-002,AMAOGWU-AMAOGWU TOWN HALL,191,988,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,173,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/779/result_161901_1677503460_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-003,AGBOMIRI-AGBOMIRI TOWN HALL,92,319,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,83,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/780/result_161902_1677503932_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-004,NDIOKORIEUKWU-NDIOKORIEUKWU TOWN HALL,99,580,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,16,75,3,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/781/result_161903_1677504197_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-005,OKPUTONG-OKPUTONG TOWN HALL I,181,744,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,152,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/782/result_161904_1677504352_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-006,OKPUTONG-OKPUTONG TOWN HALL II,132,646,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,9,116,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/783/result_161905_1677505180_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-007,OKPUTONG-OKPUTONG TOWN HALL III,101,582,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,13,73,2,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/784/result_161906_1677505351_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-008,OKPUTONG-NDIEKEUGO VILLAGE HALL,64,219,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,3,60,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/785/result_161907_1677505723_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-010,AMAOBA/OKPUTONG-AFO BENDE MKT.SQUARE,56,310,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,6,48,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/787/result_161909_1677506098_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-011,AMAOBA-CENTRAL SCHOOL BENDE,162,832,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,14,130,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/788/result_161910_1677506291_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-012,UMUORIE-UMUORIE TOWN HALL,225,833,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,30,179,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/789/result_161911_1677506506_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-013,ONUINYANG-ONUINYANG VILLAGE HALL,124,646,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,118,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/790/result_161912_1677506816_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-014,UKPOM-UKPOM VILLAGE SQUARE,53,330,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1,35,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/791/result_161913_1677507114_thumb.jpg
ABIA,BENDE,BENDE,01-04-02-015,OKPOROEENYI-OKPOROENYI CENTRAL SCHOOL,203,767,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,4,188,3,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/792/result_161914_1677507294_thumb.jpg
ABIA,BENDE,UGWUEKE/EZEUKWU,01-04-03-001,AMAEZE-AMAEZE PRIM.SCH,121,787,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,890,9,23,575,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/001/001-1677373485.pdf
ABIA,BENDE,UGWUEKE/EZEUKWU,01-04-03-003,NDI ELU-NDI ELU PRIM.SCH II,109,766,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,14,48,39,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17563/pu/802/802-1677497023.pdf
ABIA,BENDE,UGWUEKE/EZEUKWU,01-04-03-004,AMABA/UGWUEKE-AMABA/UGWUEEKE CENT.SCH,131,807,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,10,104,9,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17563/pu/803/803-1677497782.pdf
ABIA,BENDE,UGWUEKE/EZEUKWU,01-04-03-005,AMABA/UGWUEKE-AMABA COMM.SCHOOL,119,977,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,8,95,4,1,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17563/pu/804/804-1677499052.pdf
ABIA,BENDE,UGWUEKE/EZEUKWU,01-04-03-006,ISIEKE-ISIEKE MKT SQUARE,121,868,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,26,80,4,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17563/pu/805/805-1677499604.pdf
ABIA,BENDE,UGWUEKE/EZEUKWU,01-04-03-007,NDI AGBO-NDI AGBO VILLAGE HALL,81,533,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,12,52,11,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17563/pu/806/806-1677501740.pdf
ABIA,BENDE,UGWUEKE/EZEUKWU,01-04-03-008,AMAOKAI-AMAOKAI TOWN HALL,122,935,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,12,95,11,3,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17563/pu/807/807-1677503154.pdf
ABIA,BENDE,UGWUEKE/EZEUKWU,01-04-03-009,EZEUKWU-CENTRAL SCH.EZEUKWU,104,733,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,13,66,5,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3106/ward/17563/pu/808/808-1677588506.pdf
ABIA,BENDE,UGWUEKE/EZEUKWU,01-04-03-010,EZEUKWU-.EZENTA TOWN HALL,71,450,TRUE,0,TRUE,TRUE,FALSE,FALSE,FALSE,3,3,2,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/010/010-1677374875.pdf
